year,month,day,cloud,humidity,pressure,rainfall,temperature
2010,8,9,76,82,1003.9,0.2,29.6
2010,8,10,46,77,1006.2,0.05,30.2
2010,8,11,69,88,1008.7,22.2,28.3
2010,8,12,61,79,1009.5,3.0,29.3
2010,8,13,54,79,1008.7,3.8,29.8
2010,8,14,56,79,1009.2,8.7,29.4
2010,8,15,68,83,1010.4,13.5,28.1
2010,8,16,80,85,1010.3,5.1,27.1
2010,8,17,73,83,1010.1,3.2,28.3
2010,8,18,74,84,1011.7,0.0,28.6
2010,8,19,87,92,1012.9,56.4,27.5
2010,8,20,82,85,1012.6,22.1,28.0
2010,8,21,57,78,1009.8,0.05,29.4
2010,8,22,74,83,1008.4,9.1,28.9
2010,8,23,78,84,1008.6,23.7,28.5
2010,8,24,88,93,1010.4,42.6,26.5
2010,8,25,88,82,1010.4,5.2,28.0
2010,8,26,67,82,1008.7,0.05,28.4
2010,8,27,43,78,1007.5,0.0,28.8
2010,8,28,44,81,1007.2,30.1,27.9
2010,8,29,71,78,1006.6,0.0,29.2
2010,8,30,80,74,1004.1,0.0,29.7
2010,8,31,83,69,1002.4,0.0,30.4
2010,9,1,78,62,1002.9,0.0,31.2
2010,9,2,86,70,1003.5,16.2,29.5
2010,9,3,88,93,1003.6,47.4,26.0
2010,9,4,88,89,1005.5,3.5,26.8
2010,9,5,70,86,1007.5,4.9,27.8
2010,9,6,46,78,1007.9,0.0,29.3
2010,9,7,59,79,1007.2,0.05,29.7
2010,9,8,58,80,1005.9,27.6,29.9
2010,9,9,84,83,1005.8,22.5,28.2
2010,9,10,89,81,1005.9,58.8,28.1
2010,9,11,96,93,1008.9,51.8,25.5
2010,9,12,86,94,1010.7,95.9,25.2
2010,9,13,48,89,1011.1,0.1,26.8
2010,9,14,68,86,1011.7,1.7,27.2
2010,9,15,58,83,1011.5,1.7,28.2
2010,9,16,46,78,1010.3,0.0,28.9
2010,9,17,41,75,1009.0,0.0,29.1
2010,9,18,59,76,1007.9,0.0,29.7
2010,9,19,71,75,1004.2,0.0,30.6
2010,9,20,84,82,1000.0,67.0,28.3
2010,9,21,92,95,1007.4,178.8,24.5
2010,9,22,84,92,1011.5,0.8,25.4
2010,9,23,87,87,1011.9,0.05,27.0
2010,9,24,60,84,1011.6,0.0,27.7
2010,9,25,67,84,1012.5,0.05,27.4
2010,9,26,51,82,1013.5,0.0,27.6
2010,9,27,54,82,1012.9,0.0,28.3
2010,9,28,46,80,1013.1,0.0,28.6
2010,9,29,68,80,1013.4,0.05,28.5
2010,9,30,81,82,1013.1,4.4,27.7
2010,10,1,71,80,1012.4,0.05,27.6
2010,10,2,63,74,1011.7,0.0,28.4
2010,10,3,83,72,1012.4,0.05,28.1
2010,10,4,92,67,1013.7,0.05,25.5
2010,10,5,89,78,1013.9,2.2,24.1
2010,10,6,90,82,1013.6,0.9,24.2
2010,10,7,91,78,1012.3,0.05,25.4
2010,10,8,88,79,1010.7,0.05,26.4
2010,10,9,88,81,1009.2,1.4,25.8
2010,10,10,89,93,1009.2,10.2,25.0
2010,10,11,87,93,1012.0,3.7,26.4
2010,10,12,57,85,1013.0,0.05,27.6
2010,10,13,40,83,1011.9,0.0,27.6
2010,10,14,58,82,1010.9,0.0,27.9
2010,10,15,87,86,1012.9,3.9,26.0
2010,10,16,84,80,1013.5,0.2,25.2
2010,10,17,76,77,1013.7,0.05,26.4
2010,10,18,61,73,1012.3,0.05,26.6
2010,10,19,81,62,1009.8,0.0,26.1
2010,10,20,86,62,1006.4,0.0,26.4
2010,10,21,88,65,1004.1,0.05,25.5
2010,10,22,84,67,1005.3,0.2,23.6
2010,10,23,55,61,1005.1,0.0,24.9
2010,10,24,56,67,1007.9,0.0,25.1
2010,10,25,64,68,1011.0,0.0,24.9
2010,10,26,88,73,1016.2,0.05,22.3
2010,10,27,42,60,1019.1,0.0,20.0
2010,10,28,4,52,1019.2,0.0,18.7
2010,10,29,14,51,1020.8,0.0,19.1
2010,10,30,7,47,1021.8,0.0,19.3
2010,10,31,4,55,1020.3,0.0,20.0
2010,11,1,19,67,1018.6,0.0,21.1
2010,11,2,27,65,1019.0,0.0,21.5
2010,11,3,66,65,1019.9,0.0,21.2
2010,11,4,91,74,1019.4,3.2,20.0
2010,11,5,98,97,1018.3,24.3,17.5
2010,11,6,91,95,1016.4,14.7,18.8
2010,11,7,49,77,1015.6,0.0,22.1
2010,11,8,24,66,1017.5,0.0,22.5
2010,11,9,16,61,1020.1,0.0,21.4
2010,11,10,56,71,1019.1,0.0,21.0
2010,11,11,45,61,1017.0,0.0,21.3
2010,11,12,21,68,1015.0,0.0,21.7
2010,11,13,62,73,1016.9,0.0,22.4
2010,11,14,84,78,1019.6,0.05,22.8
2010,11,15,81,77,1019.5,0.05,23.4
2010,11,16,58,74,1018.8,0.05,21.8
2010,11,17,33,74,1018.2,0.0,21.0
2010,11,18,79,77,1017.6,0.0,21.6
2010,11,19,51,75,1015.6,0.0,21.7
2010,11,20,51,77,1013.5,0.0,21.0
2010,11,21,38,81,1011.9,0.0,21.4
2010,11,22,51,73,1011.7,0.0,22.5
2010,11,23,68,75,1014.5,0.05,21.4
2010,11,24,64,75,1016.5,0.0,20.9
2010,11,25,18,65,1017.5,0.0,20.2
2010,11,26,23,68,1017.7,0.0,19.8
2010,11,27,47,73,1017.7,0.0,20.1
2010,11,28,34,75,1018.2,0.0,20.8
2010,11,29,50,81,1017.1,0.0,20.9
2010,11,30,37,76,1015.4,0.0,21.7
2010,12,1,27,74,1015.3,0.0,20.9
2010,12,2,12,71,1016.4,0.0,21.6
2010,12,3,5,61,1018.4,0.0,20.9
2010,12,4,68,62,1017.2,0.0,20.4
2010,12,5,29,70,1014.5,0.0,21.6
2010,12,6,29,65,1014.9,0.0,23.5
2010,12,7,49,50,1018.6,0.0,19.3
2010,12,8,49,34,1017.2,0.0,17.0
2010,12,9,47,52,1015.9,0.0,17.5
2010,12,10,86,72,1013.3,0.0,19.5
2010,12,11,88,70,1012.3,0.0,20.2
2010,12,12,88,84,1010.4,0.05,20.0
2010,12,13,76,90,1010.8,0.05,21.9
2010,12,14,85,86,1013.5,0.05,21.8
2010,12,15,91,91,1013.7,12.9,17.5
2010,12,16,75,72,1020.8,5.3,8.8
2010,12,17,11,41,1020.5,0.0,10.4
2010,12,18,45,64,1018.4,0.0,14.3
2010,12,19,65,74,1018.3,0.0,18.4
2010,12,20,78,68,1015.8,0.0,20.1
2010,12,21,59,71,1014.1,0.0,20.5
2010,12,22,10,64,1014.5,0.0,19.3
2010,12,23,18,71,1015.6,0.0,18.1
2010,12,24,61,77,1015.0,0.0,18.7
2010,12,25,83,78,1016.7,0.05,16.2
2010,12,26,31,47,1020.9,0.2,12.4
2010,12,27,4,56,1019.4,0.0,13.3
2010,12,28,2,55,1018.1,0.0,15.4
2010,12,29,22,74,1017.3,0.0,17.1
2010,12,30,11,55,1018.1,0.0,17.8
2010,12,31,1,40,1018.9,0.0,15.5
2011,1,1,14,57,1019.1,0.0,14.9
2011,1,2,83,65,1019.8,0.0,15.1
2011,1,3,91,72,1019.6,0.05,14.0
2011,1,4,95,81,1020.4,1.2,13.4
2011,1,5,91,77,1018.6,0.0,15.7
2011,1,6,73,69,1021.9,0.05,14.2
2011,1,7,70,63,1024.2,0.0,10.9
2011,1,8,36,65,1021.3,0.0,12.8
2011,1,9,25,56,1020.2,0.0,14.5
2011,1,10,41,55,1020.0,0.0,13.1
2011,1,11,85,61,1018.7,0.05,11.2
2011,1,12,88,88,1019.4,4.2,8.8
2011,1,13,73,77,1018.9,0.05,12.9
2011,1,14,65,70,1017.1,0.0,16.3
2011,1,15,36,58,1021.5,0.0,13.7
2011,1,16,54,58,1024.2,0.0,11.2
2011,1,17,41,63,1024.2,0.0,11.8
2011,1,18,59,72,1020.9,0.0,14.3
2011,1,19,70,79,1018.5,0.0,15.3
2011,1,20,86,70,1017.2,0.0,16.1
2011,1,21,27,61,1019.3,0.0,13.7
2011,1,22,77,70,1021.6,0.0,13.2
2011,1,23,53,69,1021.8,0.0,15.0
2011,1,24,81,64,1023.4,0.0,14.1
2011,1,25,58,71,1024.3,0.0,14.3
2011,1,26,29,75,1024.6,0.0,15.0
2011,1,27,77,77,1024.5,0.0,15.9
2011,1,28,77,68,1023.9,0.0,15.1
2011,1,29,66,51,1025.2,0.0,12.9
2011,1,30,78,52,1026.4,0.0,12.2
2011,1,31,40,61,1025.6,0.05,13.1
2011,2,1,58,70,1022.7,0.0,14.0
2011,2,2,31,64,1020.9,0.0,14.8
2011,2,3,32,75,1020.1,0.0,15.3
2011,2,4,4,75,1017.5,0.0,16.3
2011,2,5,6,69,1017.5,0.0,17.1
2011,2,6,27,61,1016.0,0.0,17.8
2011,2,7,60,65,1012.6,0.0,18.7
2011,2,8,50,77,1009.6,0.0,19.6
2011,2,9,67,83,1010.0,0.0,19.8
2011,2,10,44,79,1013.0,0.0,17.9
2011,2,11,85,78,1017.2,0.05,16.5
2011,2,12,87,71,1019.7,0.0,14.3
2011,2,13,89,87,1017.5,17.0,12.5
2011,2,14,90,74,1020.8,0.6,10.6
2011,2,15,89,85,1020.9,3.2,11.3
2011,2,16,93,93,1017.6,0.05,13.2
2011,2,17,100,93,1015.6,0.05,15.2
2011,2,18,95,90,1016.3,0.05,14.7
2011,2,19,100,91,1017.7,2.0,13.1
2011,2,20,91,81,1019.4,0.9,13.8
2011,2,21,88,84,1019.3,0.05,14.9
2011,2,22,82,64,1018.9,0.0,15.4
2011,2,23,60,69,1017.8,0.0,17.4
2011,2,24,63,79,1016.1,0.0,18.8
2011,2,25,67,81,1016.3,0.0,18.9
2011,2,26,78,75,1017.7,0.0,18.6
2011,2,27,54,80,1016.1,0.05,20.4
2011,2,28,23,73,1014.0,0.0,21.6
2011,3,1,72,81,1014.6,0.05,21.2
2011,3,2,77,75,1017.5,0.05,18.3
2011,3,3,64,76,1018.5,0.1,18.1
2011,3,4,76,69,1019.7,0.0,16.9
2011,3,5,82,71,1017.8,0.0,16.7
2011,3,6,87,79,1014.9,0.1,19.1
2011,3,7,66,72,1016.7,0.5,19.8
2011,3,8,87,75,1020.4,2.3,15.5
2011,3,9,88,66,1021.8,2.4,15.7
2011,3,10,88,66,1021.7,0.1,16.9
2011,3,11,87,74,1019.9,0.0,17.5
2011,3,12,51,78,1017.8,0.0,19.1
2011,3,13,38,80,1015.6,0.0,20.7
2011,3,14,48,79,1014.6,0.0,22.4
2011,3,15,66,78,1017.9,0.05,19.0
2011,3,16,85,50,1022.3,0.05,15.9
2011,3,17,91,53,1021.6,0.7,16.2
2011,3,18,92,78,1017.4,2.2,15.4
2011,3,19,99,96,1013.4,11.1,16.7
2011,3,20,94,96,1011.3,0.05,20.0
2011,3,21,60,90,1011.9,0.0,22.9
2011,3,22,79,80,1017.4,0.05,19.7
2011,3,23,88,71,1021.5,0.0,16.0
2011,3,24,86,69,1021.8,0.05,16.8
2011,3,25,84,62,1023.2,0.0,17.4
2011,3,26,84,61,1022.9,0.0,17.8
2011,3,27,86,70,1022.7,0.8,15.0
2011,3,28,84,58,1022.2,0.05,16.9
2011,3,29,84,50,1022.4,0.0,18.0
2011,3,30,88,51,1020.9,0.2,18.1
2011,3,31,74,50,1018.5,0.05,18.9
2011,4,1,21,70,1016.5,0.0,20.5
2011,4,2,20,72,1014.8,0.0,22.0
2011,4,3,41,77,1013.6,0.05,22.2
2011,4,4,92,83,1016.8,0.05,19.7
2011,4,5,90,74,1018.9,0.05,18.9
2011,4,6,65,66,1018.0,0.0,19.6
2011,4,7,41,77,1016.8,0.0,21.8
2011,4,8,16,73,1017.3,0.0,23.1
2011,4,9,60,77,1019.4,0.05,22.5
2011,4,10,41,77,1018.1,0.05,23.4
2011,4,11,24,77,1015.3,0.05,23.8
2011,4,12,76,73,1017.8,0.0,22.0
2011,4,13,64,64,1016.7,0.05,23.0
2011,4,14,36,75,1012.7,0.0,24.1
2011,4,15,64,77,1010.3,0.0,24.4
2011,4,16,63,82,1010.0,0.0,25.1
2011,4,17,92,91,1008.7,26.7,24.8
2011,4,18,81,77,1010.1,0.05,23.6
2011,4,19,38,64,1014.4,0.0,23.6
2011,4,20,80,77,1016.8,0.0,21.8
2011,4,21,73,81,1014.7,0.05,23.1
2011,4,22,67,79,1011.6,0.2,24.1
2011,4,23,84,85,1014.1,2.3,20.9
2011,4,24,32,50,1014.6,0.0,23.1
2011,4,25,31,65,1012.8,0.0,24.1
2011,4,26,48,68,1010.0,0.0,24.2
2011,4,27,67,77,1007.8,0.0,25.9
2011,4,28,89,87,1010.0,0.4,25.1
2011,4,29,95,93,1011.6,6.3,23.1
2011,4,30,85,86,1010.7,0.1,24.9
2011,5,1,81,86,1010.5,0.05,25.9
2011,5,2,83,83,1009.5,0.05,26.8
2011,5,3,83,78,1009.3,0.05,27.3
2011,5,4,86,85,1010.5,0.7,24.7
2011,5,5,91,90,1011.0,0.05,23.6
2011,5,6,76,84,1009.7,0.05,26.5
2011,5,7,78,80,1008.6,0.05,27.6
2011,5,8,82,83,1008.5,0.0,26.9
2011,5,9,63,83,1007.5,0.0,27.3
2011,5,10,64,76,1006.5,0.05,28.5
2011,5,11,74,79,1006.2,0.0,29.3
2011,5,12,75,79,1007.7,0.2,29.5
2011,5,13,85,88,1009.7,33.5,26.9
2011,5,14,89,91,1012.4,14.5,25.0
2011,5,15,89,92,1014.2,2.9,24.4
2011,5,16,91,91,1012.7,7.5,25.5
2011,5,17,86,86,1011.2,0.3,23.4
2011,5,18,63,70,1010.0,0.05,24.7
2011,5,19,68,79,1010.0,0.0,25.8
2011,5,20,70,82,1008.3,0.0,27.0
2011,5,21,83,89,1006.9,42.8,26.1
2011,5,22,90,94,1005.9,69.8,25.2
2011,5,23,91,86,1007.3,9.3,24.2
2011,5,24,88,84,1009.4,4.9,22.5
2011,5,25,88,83,1010.0,0.3,23.0
2011,5,26,59,67,1009.1,0.0,25.5
2011,5,27,56,70,1007.1,0.0,26.7
2011,5,28,23,65,1006.5,0.0,27.4
2011,5,29,51,79,1010.6,0.0,26.9
2011,5,30,28,70,1011.6,0.0,25.8
2011,5,31,42,67,1007.4,0.0,26.7
2011,6,1,40,73,1006.6,0.0,27.9
2011,6,2,63,80,1009.4,0.0,28.1
2011,6,3,68,75,1009.6,0.0,28.1
2011,6,4,77,79,1008.8,0.0,28.8
2011,6,5,70,78,1009.2,0.05,29.4
2011,6,6,74,77,1008.6,0.05,29.5
2011,6,7,67,76,1007.1,0.05,29.6
2011,6,8,70,78,1006.5,0.05,29.7
2011,6,9,59,76,1006.2,2.8,30.0
2011,6,10,70,74,1003.9,0.0,29.6
2011,6,11,84,80,1004.9,11.6,29.0
2011,6,12,88,85,1007.6,28.4,27.6
2011,6,13,75,82,1007.9,5.9,28.7
2011,6,14,80,79,1007.1,2.4,29.5
2011,6,15,74,77,1005.9,2.4,29.5
2011,6,16,87,94,1005.1,75.2,26.6
2011,6,17,91,94,1006.2,77.5,27.3
2011,6,18,66,82,1005.8,1.2,29.0
2011,6,19,59,82,1004.5,0.05,29.2
2011,6,20,39,75,1004.2,0.0,29.9
2011,6,21,67,81,1002.1,8.3,29.1
2011,6,22,89,93,997.8,41.4,26.6
2011,6,23,88,86,998.9,0.05,28.0
2011,6,24,72,84,999.8,0.6,28.4
2011,6,25,64,78,1000.3,0.0,29.1
2011,6,26,85,81,1002.8,0.05,28.8
2011,6,27,85,79,1003.8,0.05,29.4
2011,6,28,94,93,1004.5,106.6,26.4
2011,6,29,94,93,1005.7,76.5,26.5
2011,6,30,86,88,1007.6,5.3,27.5
2011,7,1,74,86,1008.9,11.2,28.2
2011,7,2,53,80,1008.2,0.05,29.0
2011,7,3,46,76,1007.9,0.05,29.3
2011,7,4,33,75,1009.1,0.0,29.7
2011,7,5,26,75,1007.7,0.0,29.7
2011,7,6,39,73,1004.7,0.0,29.7
2011,7,7,42,73,1004.1,0.0,30.0
2011,7,8,59,76,1004.5,0.0,30.2
2011,7,9,67,78,1003.6,0.0,29.8
2011,7,10,72,77,1002.0,0.05,29.8
2011,7,11,88,85,1001.3,33.2,28.9
2011,7,12,88,89,1001.6,10.9,27.6
2011,7,13,80,92,1002.1,21.8,27.4
2011,7,14,87,91,1002.2,12.4,27.1
2011,7,15,87,93,1002.2,34.9,26.5
2011,7,16,88,89,1001.9,60.5,26.8
2011,7,17,82,83,1000.1,0.2,28.2
2011,7,18,84,85,999.5,4.3,27.9
2011,7,19,86,86,1000.4,5.6,27.4
2011,7,20,89,87,1002.0,15.2,27.3
2011,7,21,68,79,1004.6,0.0,28.6
2011,7,22,64,81,1006.1,4.2,29.5
2011,7,23,43,76,1007.3,0.0,29.6
2011,7,24,30,78,1007.5,0.0,29.5
2011,7,25,51,78,1006.8,0.0,30.3
2011,7,26,48,76,1007.4,0.0,29.8
2011,7,27,35,76,1007.1,0.05,30.2
2011,7,28,49,72,1004.5,0.05,30.1
2011,7,29,86,87,1002.8,12.4,28.2
2011,7,30,78,85,1004.3,0.05,28.3
2011,7,31,60,80,1004.9,0.0,29.2
2011,8,1,39,76,1005.5,0.0,29.5
2011,8,2,23,73,1006.7,0.0,29.5
2011,8,3,22,73,1005.8,0.0,29.5
2011,8,4,39,75,1002.9,0.0,29.9
2011,8,5,55,74,1001.1,0.0,30.1
2011,8,6,45,74,1000.2,0.0,30.2
2011,8,7,62,75,1002.1,0.0,30.9
2011,8,8,77,79,1004.3,22.1,29.2
2011,8,9,86,86,1004.5,9.9,28.0
2011,8,10,85,92,1005.8,60.5,26.8
2011,8,11,67,83,1007.9,17.9,28.7
2011,8,12,65,78,1008.0,0.0,29.4
2011,8,13,53,75,1008.8,0.0,29.6
2011,8,14,59,74,1010.6,0.05,29.6
2011,8,15,45,76,1011.0,0.0,29.7
2011,8,16,35,78,1009.9,8.5,29.3
2011,8,17,42,81,1009.4,10.1,28.7
2011,8,18,53,80,1010.0,0.0,29.2
2011,8,19,61,79,1010.9,0.0,29.6
2011,8,20,45,80,1011.0,3.7,29.2
2011,8,21,50,80,1009.8,0.05,29.5
2011,8,22,51,83,1008.1,1.4,29.0
2011,8,23,55,76,1006.6,0.0,29.8
2011,8,24,49,76,1006.1,3.9,29.8
2011,8,25,69,81,1005.7,13.7,28.6
2011,8,26,61,76,1006.1,0.05,29.1
2011,8,27,54,75,1004.6,5.2,29.2
2011,8,28,75,69,1003.0,0.0,30.2
2011,8,29,75,67,1002.3,0.2,30.6
2011,8,30,68,69,1001.0,0.0,30.9
2011,8,31,58,64,999.3,0.5,30.6
2011,9,1,82,74,1000.5,0.1,28.2
2011,9,2,85,78,1002.6,0.0,28.8
2011,9,3,77,89,1006.5,22.6,27.7
2011,9,4,64,84,1008.0,1.8,28.6
2011,9,5,62,80,1007.4,0.0,29.2
2011,9,6,56,78,1007.4,0.0,29.3
2011,9,7,58,78,1006.6,0.2,29.2
2011,9,8,52,79,1007.5,0.05,29.5
2011,9,9,53,75,1010.0,0.05,29.6
2011,9,10,51,78,1010.9,2.6,29.0
2011,9,11,77,83,1010.6,20.4,28.2
2011,9,12,81,82,1010.6,0.6,28.5
2011,9,13,49,77,1009.3,2.7,28.8
2011,9,14,46,75,1007.4,2.7,29.0
2011,9,15,66,83,1006.9,10.9,28.3
2011,9,16,63,82,1005.5,1.0,28.6
2011,9,17,61,79,1004.5,0.2,29.4
2011,9,18,72,81,1007.2,0.5,28.6
2011,9,19,77,80,1009.7,16.1,28.4
2011,9,20,87,76,1011.3,0.05,26.1
2011,9,21,56,69,1010.7,0.0,25.8
2011,9,22,80,68,1010.3,0.05,25.8
2011,9,23,86,73,1009.7,0.3,25.6
2011,9,24,88,73,1009.0,0.05,25.7
2011,9,25,88,81,1008.6,4.2,25.1
2011,9,26,81,78,1008.9,0.2,27.3
2011,9,27,63,80,1006.5,0.05,27.9
2011,9,28,71,72,1003.0,2.5,28.7
2011,9,29,88,88,1002.9,30.8,27.2
2011,9,30,79,89,1009.4,2.7,27.7
2011,10,1,83,86,1010.7,12.7,26.2
2011,10,2,82,84,1009.2,3.3,25.0
2011,10,3,88,81,1009.1,1.6,22.6
2011,10,4,88,76,1011.5,0.05,23.8
2011,10,5,85,79,1013.6,0.1,24.5
2011,10,6,88,79,1014.3,0.1,25.2
2011,10,7,81,79,1014.8,0.05,25.7
2011,10,8,68,76,1014.7,0.05,26.2
2011,10,9,76,76,1012.8,0.0,26.8
2011,10,10,86,80,1011.8,5.3,26.4
2011,10,11,88,93,1013.0,6.9,24.8
2011,10,12,90,97,1012.2,105.8,24.6
2011,10,13,86,97,1010.6,30.7,24.8
2011,10,14,83,89,1010.0,3.8,25.4
2011,10,15,54,73,1012.2,0.0,25.1
2011,10,16,30,62,1013.7,0.0,25.5
2011,10,17,14,69,1015.7,0.0,25.3
2011,10,18,23,72,1016.9,0.0,24.7
2011,10,19,36,70,1016.0,0.05,24.3
2011,10,20,27,72,1015.3,0.0,24.0
2011,10,21,23,74,1014.3,0.0,24.8
2011,10,22,42,78,1014.0,0.0,25.2
2011,10,23,62,79,1014.3,0.0,25.0
2011,10,24,25,79,1013.8,0.0,25.7
2011,10,25,57,81,1015.8,0.5,24.6
2011,10,26,79,77,1017.5,0.1,23.3
2011,10,27,52,79,1017.8,1.5,23.3
2011,10,28,60,72,1017.7,0.05,24.3
2011,10,29,62,69,1016.2,0.0,24.1
2011,10,30,57,75,1015.6,0.05,24.3
2011,10,31,42,71,1016.4,0.05,24.5
2011,11,1,54,71,1015.9,0.0,24.6
2011,11,2,70,74,1014.0,0.0,25.4
2011,11,3,80,77,1013.6,0.0,26.0
2011,11,4,63,76,1013.8,0.05,26.4
2011,11,5,61,80,1013.3,0.05,26.4
2011,11,6,80,78,1012.8,0.05,26.5
2011,11,7,82,76,1011.1,0.05,25.8
2011,11,8,89,94,1009.4,13.9,22.7
2011,11,9,94,93,1008.7,44.2,19.9
2011,11,10,88,77,1012.0,0.2,19.4
2011,11,11,88,71,1014.7,0.05,20.3
2011,11,12,54,73,1016.8,0.0,22.0
2011,11,13,45,78,1017.1,0.0,23.2
2011,11,14,80,81,1017.9,0.05,23.4
2011,11,15,55,76,1018.2,0.0,23.5
2011,11,16,77,80,1015.7,0.0,23.4
2011,11,17,83,87,1012.2,18.1,23.4
2011,11,18,88,93,1009.2,8.6,24.4
2011,11,19,77,84,1012.0,1.1,24.9
2011,11,20,67,74,1019.3,0.05,22.9
2011,11,21,84,70,1021.6,0.05,21.5
2011,11,22,85,67,1020.8,0.05,22.0
2011,11,23,77,60,1020.4,0.05,22.0
2011,11,24,73,68,1021.1,0.0,20.8
2011,11,25,88,72,1020.4,0.0,20.5
2011,11,26,86,73,1018.5,0.05,21.1
2011,11,27,11,76,1016.0,0.0,21.3
2011,11,28,32,80,1014.4,0.0,21.9
2011,11,29,43,78,1015.2,0.0,22.7
2011,11,30,41,80,1014.6,0.05,23.1
2011,12,1,59,68,1017.2,0.0,18.7
2011,12,2,35,59,1017.0,0.0,15.0
2011,12,3,3,54,1017.5,0.0,15.1
2011,12,4,29,65,1019.0,0.0,17.4
2011,12,5,88,79,1018.4,1.2,18.8
2011,12,6,84,85,1018.2,1.2,19.9
2011,12,7,83,80,1016.7,0.0,22.3
2011,12,8,66,65,1017.6,0.0,20.4
2011,12,9,87,59,1022.5,0.05,14.6
2011,12,10,30,45,1023.8,0.0,13.1
2011,12,11,13,44,1022.7,0.0,12.9
2011,12,12,19,48,1020.5,0.0,15.1
2011,12,13,52,58,1019.5,0.05,17.1
2011,12,14,85,63,1018.8,0.0,19.3
2011,12,15,39,60,1019.7,0.0,19.2
2011,12,16,49,56,1023.3,0.0,17.0
2011,12,17,63,65,1024.6,0.05,16.1
2011,12,18,33,70,1023.8,0.05,16.1
2011,12,19,43,73,1021.4,0.0,16.7
2011,12,20,88,74,1019.6,0.05,17.4
2011,12,21,79,68,1018.3,0.0,19.5
2011,12,22,41,61,1019.2,0.0,17.9
2011,12,23,32,63,1021.2,0.0,15.0
2011,12,24,9,39,1023.8,0.0,13.0
2011,12,25,19,45,1025.2,0.0,13.3
2011,12,26,84,58,1025.1,0.0,15.8
2011,12,27,55,76,1023.7,0.0,16.5
2011,12,28,7,81,1022.2,0.0,17.3
2011,12,29,37,81,1020.6,0.0,17.7
2011,12,30,82,79,1023.0,0.05,17.7
2011,12,31,68,80,1023.4,0.4,16.9
2012,1,1,44,76,1022.3,0.0,17.2
2012,1,2,61,76,1021.2,0.0,16.6
2012,1,3,77,74,1020.4,0.0,17.0
2012,1,4,83,67,1024.2,0.05,13.5
2012,1,5,90,79,1023.4,0.8,11.0
2012,1,6,88,82,1022.8,0.5,13.2
2012,1,7,88,81,1025.4,0.0,14.2
2012,1,8,72,76,1024.7,0.0,15.6
2012,1,9,67,75,1022.9,0.0,15.8
2012,1,10,62,77,1022.4,0.0,15.9
2012,1,11,85,74,1023.7,0.4,16.0
2012,1,12,89,79,1022.6,0.9,15.3
2012,1,13,88,87,1019.6,2.3,15.9
2012,1,14,88,90,1015.1,0.6,17.5
2012,1,15,95,98,1011.5,19.1,17.2
2012,1,16,84,89,1012.7,8.7,15.7
2012,1,17,58,78,1014.8,0.0,16.5
2012,1,18,71,83,1014.1,0.0,17.7
2012,1,19,65,87,1014.3,0.0,19.4
2012,1,20,86,86,1015.5,0.0,17.4
2012,1,21,88,87,1014.8,0.05,16.2
2012,1,22,96,84,1017.5,0.05,13.4
2012,1,23,96,84,1020.1,1.3,10.5
2012,1,24,99,90,1018.6,4.5,10.9
2012,1,25,89,88,1021.1,2.2,8.7
2012,1,26,94,90,1019.7,0.8,11.2
2012,1,27,97,91,1016.6,0.0,14.7
2012,1,28,44,86,1016.1,0.0,16.7
2012,1,29,81,87,1018.6,0.0,15.1
2012,1,30,70,71,1020.5,0.0,15.7
2012,1,31,47,67,1021.3,0.0,15.1
2012,2,1,45,77,1020.0,0.0,15.6
2012,2,2,82,79,1021.5,0.05,16.0
2012,2,3,88,79,1022.5,0.05,14.5
2012,2,4,83,83,1019.8,0.05,15.3
2012,2,5,78,83,1016.2,0.1,17.4
2012,2,6,88,92,1011.3,0.4,18.5
2012,2,7,78,81,1015.0,3.1,16.7
2012,2,8,88,82,1021.2,0.7,12.3
2012,2,9,90,81,1019.7,0.05,12.7
2012,2,10,88,88,1019.0,0.05,14.8
2012,2,11,88,82,1021.4,0.0,14.0
2012,2,12,80,82,1020.2,0.05,16.2
2012,2,13,86,81,1017.6,0.05,19.1
2012,2,14,90,89,1014.9,0.3,19.4
2012,2,15,89,94,1013.0,0.05,18.8
2012,2,16,88,89,1016.4,0.05,16.1
2012,2,17,85,72,1020.2,0.05,14.9
2012,2,18,77,72,1022.6,0.0,13.7
2012,2,19,59,71,1022.1,0.0,14.3
2012,2,20,81,76,1018.5,0.0,15.0
2012,2,21,88,84,1014.1,1.7,17.3
2012,2,22,89,95,1010.8,1.3,18.2
2012,2,23,91,99,1008.9,2.9,19.9
2012,2,24,84,97,1010.0,0.5,17.8
2012,2,25,88,96,1011.6,0.05,16.1
2012,2,26,94,84,1016.3,0.05,13.6
2012,2,27,88,85,1016.4,0.05,12.1
2012,2,28,88,92,1013.2,18.0,13.0
2012,2,29,89,89,1014.2,0.5,14.7
2012,3,1,94,96,1014.1,0.05,16.7
2012,3,2,77,92,1012.5,0.0,20.9
2012,3,3,91,95,1013.8,0.2,17.7
2012,3,4,89,96,1012.8,0.5,17.9
2012,3,5,88,94,1009.0,0.05,21.4
2012,3,6,86,89,1008.5,0.3,23.8
2012,3,7,88,94,1009.0,0.05,18.7
2012,3,8,90,95,1010.7,3.3,16.9
2012,3,9,98,92,1014.3,0.2,15.6
2012,3,10,96,79,1017.7,0.05,13.9
2012,3,11,95,94,1020.0,8.4,12.6
2012,3,12,96,96,1021.7,6.6,12.6
